fecha,visitas,anio,mes,dia_semana,numero_semana,año,día_mes,día_semana,número_semana,trimestre,es_fin_semana,días_desde_inicio,promedio_móvil_7,promedio_móvil_30,std_móvil_7,cambio_anterior,cambio_semana_anterior,visitas_lag_1,visitas_lag_7,visitas_lag_30,promedio_7_dias_pasados
2022-06-11,181,2022,6,Saturday,24,2022,11,5,23,2,1,161,169.85714285714286,172.33333333333334,52.53071663775586,74.0,5.0,107.0,176.0,135.0,169.14285714285714
2022-06-12,227,2022,6,Sunday,24,2022,12,6,23,2,1,162,174.57142857142858,175.86666666666667,56.396977291509664,46.0,33.0,181.0,194.0,121.0,169.85714285714286
2022-06-13,196,2022,6,Monday,25,2022,13,0,24,2,0,163,166.14285714285714,176.03333333333333,45.78365272827047,-31.0,-59.0,227.0,255.0,191.0,174.57142857142858
2022-06-14,204,2022,6,Tuesday,25,2022,14,1,24,2,0,164,166.85714285714286,176.13333333333333,46.41633538395939,8.0,5.0,196.0,199.0,201.0,166.14285714285714
2022-06-15,149,2022,6,Wednesday,25,2022,15,2,24,2,0,165,170.71428571428572,172.43333333333334,43.068605293238505,-55.0,27.0,204.0,122.0,260.0,166.85714285714286
2022-06-16,130,2022,6,Thursday,25,2022,16,3,24,2,0,166,170.57142857142858,170.56666666666666,43.22367076366518,-19.0,-1.0,149.0,131.0,186.0,170.71428571428572
2022-06-17,160,2022,6,Friday,25,2022,17,4,24,2,0,167,178.14285714285714,170.86666666666667,33.85965431713973,30.0,53.0,130.0,107.0,151.0,170.57142857142858
2022-06-18,156,2022,6,Saturday,25,2022,18,5,24,2,1,168,174.57142857142858,171.2,34.81310645363884,-4.0,-25.0,160.0,181.0,146.0,178.14285714285714
2022-06-19,184,2022,6,Sunday,25,2022,19,6,24,2,1,169,168.42857142857142,173.5,26.918748998032164,28.0,-43.0,156.0,227.0,115.0,174.57142857142858
2022-06-20,190,2022,6,Monday,26,2022,20,0,25,2,0,170,167.57142857142858,173.73333333333332,25.973429646834433,6.0,-6.0,184.0,196.0,183.0,168.42857142857142
2022-06-21,164,2022,6,Tuesday,26,2022,21,1,25,2,0,171,161.85714285714286,171.1,20.432234103890885,-26.0,-40.0,190.0,204.0,243.0,167.57142857142858
2022-06-22,134,2022,6,Wednesday,26,2022,22,2,25,2,0,172,159.71428571428572,169.1,22.669467614056867,-30.0,-15.0,164.0,149.0,194.0,161.85714285714286
2022-06-23,115,2022,6,Thursday,26,2022,23,3,25,2,0,173,157.57142857142858,166.2,26.35562648883648,-19.0,-15.0,134.0,130.0,202.0,159.71428571428572
2022-06-24,122,2022,6,Friday,26,2022,24,4,25,2,0,174,152.14285714285714,164.96666666666667,29.498183963472552,7.0,-38.0,115.0,160.0,159.0,157.57142857142858
2022-06-25,172,2022,6,Saturday,26,2022,25,5,25,2,1,175,154.42857142857142,165.96666666666667,30.451366377975983,50.0,16.0,122.0,156.0,142.0,152.14285714285714
2022-06-26,194,2022,6,Sunday,26,2022,26,6,25,2,1,176,155.85714285714286,168.73333333333332,32.251245823113074,22.0,10.0,172.0,184.0,111.0,154.42857142857142
2022-06-27,232,2022,6,Monday,27,2022,27,0,26,2,0,177,161.85714285714286,171.53333333333333,42.073065696985616,38.0,42.0,194.0,190.0,148.0,155.85714285714286
2022-06-28,169,2022,6,Tuesday,27,2022,28,1,26,2,0,178,162.57142857142858,169.73333333333332,42.157866576544464,-63.0,5.0,232.0,164.0,223.0,161.85714285714286
2022-06-29,185,2022,6,Wednesday,27,2022,29,2,26,2,0,179,169.85714285714286,168.3,40.78164853390391,16.0,51.0,169.0,134.0,228.0,162.57142857142858
2022-06-30,115,2022,6,Thursday,27,2022,30,3,26,2,0,180,169.85714285714286,165.5,40.78164853390391,-70.0,0.0,185.0,115.0,199.0,169.85714285714286
2022-07-01,94,2022,7,Friday,27,2022,1,4,26,3,0,181,165.85714285714286,163.4,47.13607454815828,-21.0,-28.0,115.0,122.0,157.0,169.85714285714286
2022-07-02,129,2022,7,Saturday,27,2022,2,5,26,3,1,182,159.71428571428572,164.06666666666666,48.96840575212524,35.0,-43.0,94.0,172.0,109.0,165.85714285714286
2022-07-03,198,2022,7,Sunday,27,2022,3,6,26,3,1,183,160.28571428571428,166.13333333333333,49.456089229788205,69.0,4.0,129.0,194.0,136.0,159.71428571428572
2022-07-04,193,2022,7,Monday,28,2022,4,0,27,3,0,184,154.71428571428572,166.7,41.60414356653401,-5.0,-39.0,198.0,232.0,176.0,160.28571428571428
2022-07-05,184,2022,7,Tuesday,28,2022,5,1,27,3,0,185,156.85714285714286,166.36666666666667,42.83078554586877,-9.0,15.0,193.0,169.0,194.0,154.71428571428572
2022-07-06,135,2022,7,Wednesday,28,2022,6,2,27,3,0,186,149.71428571428572,162.36666666666667,41.503872452717474,-49.0,-50.0,184.0,185.0,255.0,156.85714285714286
2022-07-07,96,2022,7,Thursday,28,2022,7,3,27,3,0,187,147.0,158.93333333333334,44.65422712353235,-39.0,-19.0,135.0,115.0,199.0,149.71428571428572
2022-07-08,89,2022,7,Friday,28,2022,8,4,27,3,0,188,146.28571428571428,157.83333333333334,45.67170636077411,-7.0,-5.0,96.0,94.0,122.0,147.0
2022-07-09,114,2022,7,Saturday,28,2022,9,5,27,3,1,189,144.14285714285714,157.26666666666668,46.95184970239408,25.0,-15.0,89.0,129.0,131.0,146.28571428571428
2022-07-10,174,2022,7,Sunday,28,2022,10,6,27,3,1,190,140.71428571428572,159.5,43.08021311350229,60.0,-24.0,114.0,198.0,107.0,144.14285714285714
2022-07-11,209,2022,7,Monday,29,2022,11,0,28,3,0,191,143.0,160.43333333333334,46.59756789075311,35.0,16.0,174.0,193.0,181.0,140.71428571428572
2022-07-12,168,2022,7,Tuesday,29,2022,12,1,28,3,0,192,140.71428571428572,158.46666666666667,44.600875498560654,-41.0,-16.0,209.0,184.0,227.0,143.0
2022-07-13,95,2022,7,Wednesday,29,2022,13,2,28,3,0,193,135.0,155.1,47.89572005931234,-73.0,-40.0,168.0,135.0,196.0,140.71428571428572
2022-07-14,96,2022,7,Thursday,29,2022,14,3,28,3,0,194,135.0,151.5,47.89572005931234,1.0,0.0,95.0,96.0,204.0,135.0
2022-07-15,109,2022,7,Friday,29,2022,15,4,28,3,0,195,137.85714285714286,150.16666666666666,45.21588427174906,13.0,20.0,96.0,89.0,149.0,135.0
2022-07-16,122,2022,7,Saturday,29,2022,16,5,28,3,1,196,139.0,149.9,44.609416046391075,13.0,8.0,109.0,114.0,130.0,137.85714285714286
2022-07-17,181,2022,7,Sunday,29,2022,17,6,28,3,1,197,140.0,150.6,45.59239702698993,59.0,7.0,122.0,174.0,160.0,139.0
2022-07-18,188,2022,7,Monday,30,2022,18,0,29,3,0,198,137.0,151.66666666666666,40.72673159813687,7.0,-21.0,181.0,209.0,156.0,140.0
2022-07-19,136,2022,7,Tuesday,30,2022,19,1,29,3,0,199,132.42857142857142,150.06666666666666,38.39642840533126,-52.0,-32.0,188.0,168.0,184.0,137.0
2022-07-20,122,2022,7,Wednesday,30,2022,20,2,29,3,0,200,136.28571428571428,147.8,35.235939444996255,-14.0,27.0,136.0,95.0,190.0,132.42857142857142
2022-07-21,98,2022,7,Thursday,30,2022,21,3,29,3,0,201,136.57142857142858,145.6,34.8609482700303,-24.0,2.0,122.0,96.0,164.0,136.28571428571428
2022-07-22,118,2022,7,Friday,30,2022,22,4,29,3,0,202,137.85714285714286,145.06666666666666,33.82518081463677,20.0,9.0,98.0,109.0,134.0,136.57142857142858
2022-07-23,156,2022,7,Saturday,30,2022,23,5,29,3,1,203,142.71428571428572,146.43333333333334,33.60909740786625,38.0,34.0,118.0,122.0,115.0,137.85714285714286
2022-07-24,145,2022,7,Sunday,30,2022,24,6,29,3,1,204,137.57142857142858,147.2,29.245268237541058,-11.0,-36.0,156.0,181.0,122.0,142.71428571428572
2022-07-25,163,2022,7,Monday,31,2022,25,0,30,3,0,205,134.0,146.9,22.898325994127763,18.0,-25.0,145.0,188.0,172.0,137.57142857142858
2022-07-26,164,2022,7,Tuesday,31,2022,26,1,30,3,0,206,138.0,145.9,25.592967784139724,1.0,28.0,163.0,136.0,194.0,134.0
2022-07-27,120,2022,7,Wednesday,31,2022,27,2,30,3,0,207,137.71428571428572,142.16666666666666,25.811588390451853,-44.0,-2.0,164.0,122.0,232.0,138.0
2022-07-28,93,2022,7,Thursday,31,2022,28,3,30,3,0,208,137.0,139.63333333333333,27.129319932501325,-27.0,-5.0,120.0,98.0,169.0,137.71428571428572
2022-07-29,168,2022,7,Friday,31,2022,29,4,30,3,0,209,144.14285714285714,139.06666666666666,27.86532236447668,75.0,50.0,93.0,118.0,185.0,137.0
2022-07-30,141,2022,7,Saturday,31,2022,30,5,30,3,1,210,142.0,139.93333333333334,27.373953556863995,-27.0,-15.0,168.0,156.0,115.0,144.14285714285714
2022-07-31,191,2022,7,Sunday,31,2022,31,6,30,3,1,211,148.57142857142858,143.16666666666666,33.130334251544475,50.0,46.0,141.0,145.0,94.0,142.0
2022-08-01,196,2022,8,Monday,32,2022,1,0,31,3,0,212,153.28571428571428,145.4,37.575321181658246,5.0,33.0,191.0,163.0,129.0,148.57142857142858
2022-08-02,163,2022,8,Tuesday,32,2022,2,1,31,3,0,213,153.14285714285714,144.23333333333332,37.52967080159649,-33.0,-1.0,196.0,164.0,198.0,153.28571428571428
2022-08-03,99,2022,8,Wednesday,32,2022,3,2,31,3,0,214,150.14285714285714,141.1,41.2731897298501,-64.0,-21.0,163.0,120.0,193.0,153.14285714285714
2022-08-04,93,2022,8,Thursday,32,2022,4,3,31,3,0,215,150.14285714285714,138.06666666666666,41.2731897298501,-6.0,0.0,99.0,93.0,184.0,150.14285714285714
2022-08-05,71,2022,8,Friday,32,2022,5,4,31,3,0,216,136.28571428571428,135.93333333333334,49.70148986940039,-22.0,-97.0,93.0,168.0,135.0,150.14285714285714
2022-08-06,121,2022,8,Saturday,32,2022,6,5,31,3,1,217,133.42857142857142,136.76666666666668,49.95950741302796,50.0,-20.0,71.0,141.0,96.0,136.28571428571428
2022-08-07,154,2022,8,Sunday,32,2022,7,6,31,3,1,218,128.14285714285714,138.93333333333334,44.51377528896201,33.0,-37.0,121.0,191.0,89.0,133.42857142857142
2022-08-08,175,2022,8,Monday,33,2022,8,0,32,3,0,219,125.14285714285714,140.96666666666667,39.616615081001115,21.0,-21.0,154.0,196.0,114.0,128.14285714285714
2022-08-09,192,2022,8,Tuesday,33,2022,9,1,32,3,0,220,129.28571428571428,141.56666666666666,45.338410079880866,17.0,29.0,175.0,163.0,174.0,125.14285714285714
2022-08-10,64,2022,8,Wednesday,33,2022,10,2,32,3,0,221,124.28571428571429,136.73333333333332,50.83212332673874,-128.0,-35.0,192.0,99.0,209.0,129.28571428571428
2022-08-11,88,2022,8,Thursday,33,2022,11,3,32,3,0,222,123.57142857142857,134.06666666666666,51.37722304308654,24.0,-5.0,64.0,93.0,168.0,124.28571428571429
2022-08-12,51,2022,8,Friday,33,2022,12,4,32,3,0,223,120.71428571428571,132.6,55.20179431176228,-37.0,-20.0,88.0,71.0,95.0,123.57142857142857
2022-08-13,112,2022,8,Saturday,33,2022,13,5,32,3,1,224,119.42857142857143,133.13333333333333,55.298755690814566,61.0,-9.0,51.0,121.0,96.0,120.71428571428571
2022-08-14,182,2022,8,Sunday,33,2022,14,6,32,3,1,225,123.42857142857143,135.56666666666666,59.098384475542666,70.0,28.0,112.0,154.0,109.0,119.42857142857143
2022-08-15,171,2022,8,Monday,34,2022,15,0,33,3,0,226,122.85714285714286,137.2,58.53326282672846,-11.0,-4.0,182.0,175.0,122.0,123.42857142857143
2022-08-16,120,2022,8,Tuesday,34,2022,16,1,33,3,0,227,112.57142857142857,135.16666666666666,50.07280413843158,-51.0,-72.0,171.0,192.0,181.0,122.85714285714286
2022-08-17,84,2022,8,Wednesday,34,2022,17,2,33,3,0,228,115.42857142857143,131.7,47.33517769713201,-36.0,20.0,120.0,64.0,188.0,112.57142857142857
2022-08-18,84,2022,8,Thursday,34,2022,18,3,33,3,0,229,114.85714285714286,129.96666666666667,47.74386023852917,0.0,-4.0,84.0,88.0,136.0,115.42857142857143
2022-08-19,65,2022,8,Friday,34,2022,19,4,33,3,0,230,116.85714285714286,128.06666666666666,44.82718138000879,-19.0,14.0,84.0,51.0,122.0,114.85714285714286
2022-08-20,123,2022,8,Saturday,34,2022,20,5,33,3,1,231,118.42857142857143,128.9,44.821338455610594,58.0,11.0,65.0,112.0,98.0,116.85714285714286
2022-08-21,158,2022,8,Sunday,34,2022,21,6,33,3,1,232,115.0,130.23333333333332,39.78274332756205,35.0,-24.0,123.0,182.0,118.0,118.42857142857143
2022-08-22,153,2022,8,Monday,35,2022,22,0,34,3,0,233,112.42857142857143,130.13333333333333,35.95764704416013,-5.0,-18.0,158.0,171.0,156.0,115.0
2022-08-23,182,2022,8,Tuesday,35,2022,23,1,34,3,0,234,121.28571428571429,131.36666666666667,44.70538478272438,29.0,62.0,153.0,120.0,145.0,112.42857142857143
2022-08-24,108,2022,8,Wednesday,35,2022,24,2,34,3,0,235,124.71428571428571,129.53333333333333,42.220509572617004,-74.0,24.0,182.0,84.0,163.0,121.28571428571429
2022-08-25,27,2022,8,Thursday,35,2022,25,3,34,3,0,236,116.57142857142857,124.96666666666667,54.95712614653108,-81.0,-57.0,108.0,84.0,164.0,124.71428571428571
2022-08-26,81,2022,8,Friday,35,2022,26,4,34,3,0,237,118.85714285714286,123.66666666666667,52.74286230201713,54.0,16.0,27.0,65.0,120.0,116.57142857142857
2022-08-27,103,2022,8,Saturday,35,2022,27,5,34,3,1,238,116.0,124.0,53.02200800925357,22.0,-20.0,81.0,123.0,93.0,118.85714285714286
2022-08-28,172,2022,8,Sunday,35,2022,28,6,34,3,1,239,118.0,124.13333333333334,55.09385930694408,69.0,14.0,103.0,158.0,168.0,116.0
2022-08-29,148,2022,8,Monday,36,2022,29,0,35,3,0,240,117.28571428571429,124.36666666666666,54.594609885697,-24.0,-5.0,172.0,153.0,141.0,118.0
2022-08-30,134,2022,8,Tuesday,36,2022,30,1,35,3,0,241,110.42857142857143,122.46666666666667,47.68947173418606,-14.0,-48.0,148.0,182.0,191.0,117.28571428571429
2022-08-31,103,2022,8,Wednesday,36,2022,31,2,35,3,0,242,109.71428571428571,119.36666666666666,47.769286805486,-31.0,-5.0,134.0,108.0,196.0,110.42857142857143
2022-09-01,83,2022,9,Thursday,36,2022,1,3,35,3,0,243,117.71428571428571,116.7,34.43696795458012,-20.0,56.0,103.0,27.0,163.0,109.71428571428571
2022-09-02,51,2022,9,Friday,36,2022,2,4,35,3,0,244,113.42857142857143,115.1,41.00754866630123,-32.0,-30.0,83.0,81.0,99.0,117.71428571428571
2022-09-03,107,2022,9,Saturday,36,2022,3,5,35,3,1,245,114.0,115.56666666666666,40.865633483405304,56.0,4.0,51.0,103.0,93.0,113.42857142857143
2022-09-04,143,2022,9,Sunday,36,2022,4,6,35,3,1,246,109.85714285714286,117.96666666666667,35.06388726989932,36.0,-29.0,107.0,172.0,71.0,114.0
2022-09-05,149,2022,9,Monday,37,2022,5,0,36,3,0,247,110.0,118.9,35.24674925909268,6.0,1.0,143.0,148.0,121.0,109.85714285714286
2022-09-06,170,2022,9,Tuesday,37,2022,6,1,36,3,0,248,115.14285714285714,119.43333333333334,41.4183074313305,21.0,36.0,149.0,134.0,154.0,110.0
2022-09-07,100,2022,9,Wednesday,37,2022,7,2,36,3,0,249,114.71428571428571,116.93333333333334,41.58010055188393,-70.0,-3.0,170.0,103.0,175.0,115.14285714285714
2022-09-08,39,2022,9,Thursday,37,2022,8,3,36,3,0,250,108.42857142857143,111.83333333333333,49.70532212569459,-61.0,-44.0,100.0,83.0,192.0,114.71428571428571
2022-09-09,92,2022,9,Friday,37,2022,9,4,36,3,0,251,114.28571428571429,112.76666666666667,43.885131444542566,53.0,41.0,39.0,51.0,64.0,108.42857142857143
2022-09-10,155,2022,9,Saturday,37,2022,10,5,36,3,1,252,121.14285714285714,115.0,46.24366108426328,63.0,48.0,92.0,107.0,88.0,114.28571428571429
2022-09-11,172,2022,9,Sunday,37,2022,11,6,36,3,1,253,125.28571428571429,119.03333333333333,49.69813640273423,17.0,29.0,155.0,143.0,51.0,121.14285714285714
2022-09-12,131,2022,9,Monday,38,2022,12,0,37,3,0,254,122.71428571428571,119.66666666666667,48.72273352250238,-41.0,-18.0,172.0,149.0,112.0,125.28571428571429
2022-09-13,125,2022,9,Tuesday,38,2022,13,1,37,3,0,255,116.28571428571429,117.76666666666667,44.20299494270471,-6.0,-45.0,131.0,170.0,182.0,122.71428571428571
2022-09-14,116,2022,9,Wednesday,38,2022,14,2,37,3,0,256,118.57142857142857,115.93333333333334,43.630483009234084,-9.0,16.0,125.0,100.0,171.0,116.28571428571429
2022-09-15,50,2022,9,Thursday,38,2022,15,3,37,3,0,257,120.14285714285714,113.6,40.36264185039023,-66.0,11.0,116.0,39.0,120.0,118.57142857142857
2022-09-16,82,2022,9,Friday,38,2022,16,4,37,3,0,258,118.71428571428571,113.53333333333333,41.68018828218164,32.0,-10.0,50.0,92.0,84.0,120.14285714285714
2022-09-17,128,2022,9,Saturday,38,2022,17,5,37,3,1,259,114.85714285714286,115.0,38.92055400183225,46.0,-27.0,82.0,155.0,84.0,118.71428571428571
2022-09-18,133,2022,9,Sunday,38,2022,18,6,37,3,1,260,109.28571428571429,117.26666666666667,31.452155653279355,5.0,-39.0,128.0,172.0,65.0,114.85714285714286
2022-09-19,160,2022,9,Monday,39,2022,19,0,38,3,0,261,113.42857142857143,118.5,36.321972885372446,27.0,29.0,133.0,131.0,123.0,109.28571428571429
2022-09-20,69,2022,9,Tuesday,39,2022,20,1,38,3,0,262,105.42857142857143,115.53333333333333,39.38636457310743,-91.0,-56.0,160.0,125.0,158.0,113.42857142857143
2022-09-21,70,2022,9,Wednesday,39,2022,21,2,38,3,0,263,98.85714285714286,112.76666666666667,41.12755998690184,1.0,-46.0,69.0,116.0,153.0,105.42857142857143
2022-09-22,59,2022,9,Thursday,39,2022,22,3,38,3,0,264,100.14285714285714,108.66666666666667,39.452201338787276,-11.0,9.0,70.0,50.0,182.0,98.85714285714286
2022-09-23,49,2022,9,Friday,39,2022,23,4,38,3,0,265,95.42857142857143,106.7,43.72206591206626,-10.0,-33.0,59.0,82.0,108.0,100.14285714285714
2022-09-24,146,2022,9,Saturday,39,2022,24,5,38,3,1,266,98.0,110.66666666666667,46.40402281411981,97.0,18.0,49.0,128.0,27.0,95.42857142857143
2022-09-25,124,2022,9,Sunday,39,2022,25,6,38,3,1,267,96.71428571428571,112.1,45.386173686540054,-22.0,-9.0,146.0,133.0,81.0,98.0
2022-09-26,153,2022,9,Monday,40,2022,26,0,39,3,0,268,95.71428571428571,113.76666666666667,43.80910972889217,29.0,-7.0,124.0,160.0,103.0,96.71428571428571
2022-09-27,138,2022,9,Tuesday,40,2022,27,1,39,3,0,269,105.57142857142857,112.63333333333334,44.5528044117584,-15.0,69.0,153.0,69.0,172.0,95.71428571428571
2022-09-28,121,2022,9,Wednesday,40,2022,28,2,39,3,0,270,112.85714285714286,111.73333333333333,41.854623684959115,-17.0,51.0,138.0,70.0,148.0,105.57142857142857
2022-09-29,36,2022,9,Thursday,40,2022,29,3,39,3,0,271,109.57142857142857,108.46666666666667,47.331656576605596,-85.0,-23.0,121.0,59.0,134.0,112.85714285714286
2022-09-30,98,2022,9,Friday,40,2022,30,4,39,3,0,272,116.57142857142857,108.3,39.924333193585056,62.0,49.0,36.0,49.0,103.0,109.57142857142857
2022-10-01,115,2022,10,Saturday,40,2022,1,5,39,4,1,273,112.14285714285714,109.36666666666666,37.77754435035281,17.0,-31.0,98.0,146.0,83.0,116.57142857142857
2022-10-02,134,2022,10,Sunday,40,2022,2,6,39,4,1,274,113.57142857142857,112.13333333333334,38.483144114695165,19.0,10.0,115.0,124.0,51.0,112.14285714285714
2022-10-03,173,2022,10,Monday,41,2022,3,0,40,4,0,275,116.42857142857143,114.33333333333333,42.43762930410224,39.0,20.0,134.0,153.0,107.0,113.57142857142857
2022-10-04,141,2022,10,Tuesday,41,2022,4,1,40,4,0,276,116.85714285714286,114.26666666666667,42.70608298368676,-32.0,3.0,173.0,138.0,143.0,116.42857142857143
2022-10-05,82,2022,10,Wednesday,41,2022,5,2,40,4,0,277,111.28571428571429,112.03333333333333,44.578448775592356,-59.0,-39.0,141.0,121.0,149.0,116.85714285714286
2022-10-06,69,2022,10,Thursday,41,2022,6,3,40,4,0,278,116.0,108.66666666666667,36.25833237569928,-13.0,33.0,82.0,36.0,170.0,111.28571428571429
2022-10-07,69,2022,10,Friday,41,2022,7,4,40,4,0,279,111.85714285714286,107.63333333333334,40.10996788592008,0.0,-29.0,69.0,98.0,100.0,116.0
2022-10-08,119,2022,10,Saturday,41,2022,8,5,40,4,1,280,112.42857142857143,110.3,40.19061724191021,50.0,4.0,69.0,115.0,39.0,111.85714285714286
2022-10-09,169,2022,10,Sunday,41,2022,9,6,40,4,1,281,117.42857142857143,112.86666666666666,45.18796721420866,50.0,35.0,119.0,134.0,92.0,112.42857142857143
2022-10-10,198,2022,10,Monday,42,2022,10,0,41,4,0,282,121.0,114.3,50.93459858812425,29.0,25.0,169.0,173.0,155.0,117.42857142857143
2022-10-11,115,2022,10,Tuesday,42,2022,11,1,41,4,0,283,117.28571428571429,112.4,50.17540661092289,-83.0,-26.0,198.0,141.0,172.0,121.0
2022-10-12,139,2022,10,Wednesday,42,2022,12,2,41,4,0,284,125.42857142857143,112.66666666666667,48.07583295467411,24.0,57.0,115.0,82.0,131.0,117.28571428571429
2022-10-13,31,2022,10,Thursday,42,2022,13,3,41,4,0,285,120.0,109.53333333333333,56.853613195058664,-108.0,-38.0,139.0,69.0,125.0,125.42857142857143
2022-10-14,77,2022,10,Friday,42,2022,14,4,41,4,0,286,121.14285714285714,108.23333333333333,55.72679957144683,46.0,8.0,31.0,69.0,116.0,120.0
2022-10-15,132,2022,10,Saturday,42,2022,15,5,41,4,1,287,123.0,110.96666666666667,55.8599439073595,55.0,13.0,77.0,119.0,50.0,121.14285714285714
2022-10-16,165,2022,10,Sunday,42,2022,16,6,41,4,1,288,122.42857142857143,113.73333333333333,55.328886797817745,33.0,-4.0,132.0,169.0,82.0,123.0
2022-10-17,157,2022,10,Monday,43,2022,17,0,42,4,0,289,116.57142857142857,114.7,47.630022544809535,-8.0,-41.0,165.0,198.0,128.0,122.42857142857143
2022-10-18,139,2022,10,Tuesday,43,2022,18,1,42,4,0,290,120.0,114.9,48.35631637473382,-18.0,24.0,157.0,115.0,133.0,116.57142857142857
2022-10-19,90,2022,10,Wednesday,43,2022,19,2,42,4,0,291,113.0,112.56666666666666,48.69291529575958,-49.0,-49.0,139.0,139.0,160.0,120.0
2022-10-20,62,2022,10,Thursday,43,2022,20,3,42,4,0,292,117.42857142857143,112.33333333333333,40.75478353460362,-28.0,31.0,90.0,31.0,69.0,113.0
2022-10-21,101,2022,10,Friday,43,2022,21,4,42,4,0,293,120.85714285714286,113.36666666666666,37.680359921443696,39.0,24.0,62.0,77.0,70.0,117.42857142857143
2022-10-22,131,2022,10,Saturday,43,2022,22,5,42,4,1,294,120.71428571428571,115.76666666666667,37.632938966258166,30.0,-1.0,101.0,132.0,59.0,120.85714285714286
2022-10-23,150,2022,10,Sunday,43,2022,23,6,42,4,1,295,118.57142857142857,119.13333333333334,35.02788005221552,19.0,-15.0,131.0,165.0,49.0,120.71428571428571
2022-10-24,192,2022,10,Monday,44,2022,24,0,43,4,0,296,123.57142857142857,120.66666666666667,43.01494756809231,42.0,35.0,150.0,157.0,146.0,118.57142857142857
2022-10-25,154,2022,10,Tuesday,44,2022,25,1,43,4,0,297,125.71428571428571,121.66666666666667,44.26704675683081,-38.0,15.0,192.0,139.0,124.0,123.57142857142857
2022-10-26,121,2022,10,Wednesday,44,2022,26,2,43,4,0,298,130.14285714285714,120.6,41.56692824601717,-33.0,31.0,154.0,90.0,153.0,125.71428571428571
2022-10-27,91,2022,10,Thursday,44,2022,27,3,43,4,0,299,134.28571428571428,119.03333333333333,34.485331595304565,-30.0,29.0,121.0,62.0,138.0,130.14285714285714
2022-10-28,72,2022,10,Friday,44,2022,28,4,43,4,0,300,130.14285714285714,117.4,40.38740963645568,-19.0,-29.0,91.0,101.0,121.0,134.28571428571428
2022-10-29,117,2022,10,Saturday,44,2022,29,5,43,4,1,301,128.14285714285714,120.1,40.68344696732165,45.0,-14.0,72.0,131.0,36.0,130.14285714285714
2022-10-30,183,2022,10,Sunday,44,2022,30,6,43,4,1,302,132.85714285714286,122.93333333333334,45.28954467802556,66.0,33.0,117.0,150.0,98.0,128.14285714285714
2022-10-31,191,2022,10,Monday,45,2022,31,0,44,4,0,303,132.71428571428572,125.46666666666667,45.07295673207433,8.0,-1.0,183.0,192.0,115.0,132.85714285714286
2022-11-01,152,2022,11,Tuesday,45,2022,1,1,44,4,0,304,132.42857142857142,126.06666666666666,44.921624869904214,-39.0,-2.0,191.0,154.0,134.0,132.71428571428572
2022-11-02,112,2022,11,Wednesday,45,2022,2,2,44,4,0,305,131.14285714285714,124.03333333333333,45.42917040635389,-40.0,-9.0,152.0,121.0,173.0,132.42857142857142
2022-11-03,109,2022,11,Thursday,45,2022,3,3,44,4,0,306,133.71428571428572,122.96666666666667,43.23468625118159,-3.0,18.0,112.0,91.0,141.0,131.14285714285714
2022-11-04,82,2022,11,Friday,45,2022,4,4,44,4,0,307,135.14285714285714,122.96666666666667,40.961073274629165,-27.0,10.0,109.0,72.0,82.0,133.71428571428572
2022-11-05,145,2022,11,Saturday,45,2022,5,5,44,4,1,308,139.14285714285714,125.5,40.255138684101006,63.0,28.0,82.0,117.0,69.0,135.14285714285714
2022-11-06,170,2022,11,Sunday,45,2022,6,6,44,4,1,309,137.28571428571428,128.86666666666667,38.13884409065702,25.0,-13.0,145.0,183.0,69.0,139.14285714285714
2022-11-07,180,2022,11,Monday,46,2022,7,0,45,4,0,310,135.71428571428572,130.9,35.70580851772968,10.0,-11.0,170.0,191.0,119.0,137.28571428571428
2022-11-08,180,2022,11,Tuesday,46,2022,8,1,45,4,0,311,139.71428571428572,131.26666666666668,39.22887663322488,0.0,28.0,180.0,152.0,169.0,135.71428571428572
2022-11-09,132,2022,11,Wednesday,46,2022,9,2,45,4,0,312,142.57142857142858,129.06666666666666,37.56708285568269,-48.0,20.0,180.0,112.0,198.0,139.71428571428572
2022-11-10,106,2022,11,Thursday,46,2022,10,3,45,4,0,313,142.14285714285714,128.76666666666668,38.0281850361396,-26.0,-3.0,132.0,109.0,115.0,142.57142857142858
2022-11-11,126,2022,11,Friday,46,2022,11,4,45,4,0,314,148.42857142857142,128.33333333333334,28.99343111153044,20.0,44.0,106.0,82.0,139.0,142.14285714285714
2022-11-12,141,2022,11,Saturday,46,2022,12,5,45,4,1,315,147.85714285714286,132.0,29.111444321369632,15.0,-4.0,126.0,145.0,31.0,148.42857142857142
2022-11-13,194,2022,11,Sunday,46,2022,13,6,45,4,1,316,151.28571428571428,135.9,33.270178266801864,53.0,24.0,141.0,170.0,77.0,147.85714285714286
2022-11-14,185,2022,11,Monday,47,2022,14,0,46,4,0,317,152.0,137.66666666666666,34.034296427770414,-9.0,5.0,194.0,180.0,132.0,151.28571428571428
2022-11-15,172,2022,11,Tuesday,47,2022,15,1,46,4,0,318,150.85714285714286,137.9,33.057669666955306,-13.0,-8.0,185.0,180.0,165.0,152.0
2022-11-16,120,2022,11,Wednesday,47,2022,16,2,46,4,0,319,149.14285714285714,136.66666666666666,34.47911721331533,-52.0,-12.0,172.0,132.0,157.0,150.85714285714286
